AGE,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,CNT_CHILDREN,CNT_FAM_MEMBERS,FLAG_OWN_CAR,FLAG_OWN_REALTY,OCCUPATION_TYPE,EMPLOYMENT_YEARS,Approval_Status
43,157500.0,Commercial associate,Higher education,Separated,With parents,0,1.0,N,N,,1,Approved
43,157500.0,Commercial associate,Higher education,Separated,With parents,0,1.0,N,N,,1,Approved
43,157500.0,Commercial associate,Higher education,Separated,With parents,0,1.0,N,N,,1,Approved
43,157500.0,Commercial associate,Higher education,Separated,With parents,0,1.0,N,N,,1,Approved
43,157500.0,Commercial associate,Higher education,Separated,With parents,0,1.0,N,N,,1,Approved
43,157500.0,Commercial associate,Higher education,Separated,With parents,0,1.0,N,N,,1,Approved
43,157500.0,Commercial associate,Higher education,Separated,With parents,0,1.0,N,N,,1,Approved
43,157500.0,Commercial associate,Higher education,Separated,With parents,0,1.0,N,N,,1,Approved
43,157500.0,Commercial associate,Higher education,Separated,With parents,0,1.0,N,N,,1,Approved
43,157500.0,Commercial associate,Higher education,Separated,With parents,0,1.0,N,N,,1,Approved
43,157500.0,Commercial associate,Higher education,Separated,With parents,0,1.0,N,N,,1,Approved
43,157500.0,Commercial associate,Higher education,Separated,With parents,0,1.0,N,N,,1,Approved
43,157500.0,Commercial associate,Higher education,Separated,With parents,0,1.0,N,N,,1,Approved
59,382500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,1.0,N,Y,,-1000,Approved
59,382500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,1.0,N,Y,,-1000,Approved
59,382500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,1.0,N,Y,,-1000,Approved
59,382500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,1.0,N,Y,,-1000,Approved
59,382500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,1.0,N,Y,,-1000,Approved
59,382500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,1.0,N,Y,,-1000,Approved
59,382500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,1.0,N,Y,,-1000,Approved
59,382500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,1.0,N,Y,,-1000,Approved
26,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,N,N,Managers,4,Approved
26,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,N,N,Managers,4,Approved
50,225000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,Y,N,,-1000,Approved
50,225000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,Y,N,,-1000,Approved
43,315000.0,Working,Higher education,Married,House / apartment,0,2.0,Y,N,Managers,10,Approved
43,315000.0,Working,Higher education,Married,House / apartment,0,2.0,Y,N,Managers,10,Approved
43,315000.0,Working,Higher education,Married,House / apartment,0,2.0,Y,N,Managers,10,Approved
43,315000.0,Working,Higher education,Married,House / apartment,0,2.0,Y,N,Managers,10,Approved
43,315000.0,Working,Higher education,Married,House / apartment,0,2.0,Y,N,Managers,10,Approved
53,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,N,Sales staff,7,Approved
53,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,N,Sales staff,7,Approved
53,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,N,Sales staff,7,Approved
53,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,N,Sales staff,7,Approved
53,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,N,Sales staff,7,Approved
53,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,N,Sales staff,7,Approved
53,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,N,Sales staff,7,Approved
53,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,N,Sales staff,7,Approved
53,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,N,Sales staff,7,Approved
53,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,N,Sales staff,7,Approved
53,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,N,Sales staff,7,Approved
53,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,N,Sales staff,7,Approved
35,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,N,Sales staff,8,Approved
35,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,N,Sales staff,8,Approved
35,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,N,Sales staff,8,Approved
35,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,N,Sales staff,8,Approved
35,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,N,Sales staff,8,Approved
62,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,2.0,Y,N,,-1000,Approved
50,229500.0,Working,Incomplete higher,Married,Co-op apartment,0,2.0,Y,N,Laborers,3,Approved
50,229500.0,Working,Incomplete higher,Married,Co-op apartment,0,2.0,Y,N,Laborers,3,Approved
50,229500.0,Working,Incomplete higher,Married,Co-op apartment,0,2.0,Y,N,Laborers,3,Approved
50,229500.0,Working,Incomplete higher,Married,Co-op apartment,0,2.0,Y,N,Laborers,3,Approved
50,229500.0,Working,Incomplete higher,Married,Co-op apartment,0,2.0,Y,N,Laborers,3,Approved
50,229500.0,Working,Incomplete higher,Married,Co-op apartment,0,2.0,Y,N,Laborers,3,Approved
50,229500.0,Working,Incomplete higher,Married,Co-op apartment,0,2.0,Y,N,Laborers,3,Approved
48,270000.0,Working,Higher education,Married,House / apartment,0,2.0,N,N,Managers,15,Approved
48,270000.0,Working,Higher education,Married,House / apartment,0,2.0,N,N,Managers,15,Approved
48,270000.0,Working,Higher education,Married,House / apartment,0,2.0,N,N,Managers,15,Approved
48,270000.0,Working,Higher education,Married,House / apartment,0,2.0,N,N,Managers,15,Approved
48,270000.0,Working,Higher education,Married,House / apartment,0,2.0,N,N,Managers,15,Approved
48,270000.0,Working,Higher education,Married,House / apartment,0,2.0,N,N,Managers,15,Approved
48,270000.0,Working,Higher education,Married,House / apartment,0,2.0,N,N,Managers,15,Approved
48,270000.0,Working,Higher education,Married,House / apartment,0,2.0,N,N,Managers,15,Approved
57,292500.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,N,N,Accountants,23,Approved
57,292500.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,N,N,Accountants,23,Approved
57,292500.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,N,N,Accountants,23,Approved
57,292500.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,N,N,Accountants,23,Approved
57,292500.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,N,N,Accountants,23,Approved
57,292500.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,N,N,Accountants,23,Approved
57,292500.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,N,N,Accountants,23,Approved
57,292500.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,N,N,Accountants,23,Approved
57,292500.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,N,N,Accountants,23,Approved
57,292500.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,N,N,Accountants,23,Approved
57,292500.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,N,N,Accountants,23,Approved
57,292500.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,N,N,Accountants,23,Approved
57,292500.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,N,N,Accountants,23,Approved
33,270000.0,Working,Higher education,Married,House / apartment,0,2.0,N,N,Accountants,2,Approved
33,270000.0,Working,Higher education,Married,House / apartment,0,2.0,N,N,Accountants,2,Approved
33,270000.0,Working,Higher education,Married,House / apartment,0,2.0,N,N,Accountants,2,Approved
33,270000.0,Working,Higher education,Married,House / apartment,0,2.0,N,N,Accountants,2,Approved
40,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,Y,N,Managers,2,Approved
40,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,Y,N,Managers,2,Approved
40,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,Y,N,Managers,2,Approved
40,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,Y,N,Managers,2,Approved
40,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,Y,N,Managers,2,Approved
40,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,Y,N,Managers,2,Approved
40,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,Y,N,Managers,2,Approved
40,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,Y,N,Managers,2,Approved
40,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,Y,N,Managers,2,Approved
40,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,Y,N,Managers,2,Approved
40,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,Y,N,Managers,2,Approved
29,157500.0,Working,Incomplete higher,Married,With parents,0,2.0,Y,N,Drivers,2,Approved
29,157500.0,Working,Incomplete higher,Married,With parents,0,2.0,Y,N,Drivers,2,Approved
29,157500.0,Working,Incomplete higher,Married,With parents,0,2.0,Y,N,Drivers,2,Approved
29,157500.0,Working,Incomplete higher,Married,With parents,0,2.0,Y,N,Drivers,2,Approved
52,74250.0,Working,Higher education,Separated,Municipal apartment,0,1.0,N,N,Core staff,14,Approved
52,74250.0,Working,Higher education,Separated,Municipal apartment,0,1.0,N,N,Core staff,14,Approved
52,74250.0,Working,Higher education,Separated,Municipal apartment,0,1.0,N,N,Core staff,14,Approved
38,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,N,,5,Approved
38,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,N,,5,Approved
38,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,N,,5,Approved
27,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,3.0,Y,N,Drivers,2,Approved
27,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,3.0,Y,N,Drivers,2,Approved
27,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,3.0,Y,N,Drivers,2,Approved
27,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,3.0,Y,N,Drivers,2,Approved
27,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,3.0,Y,N,Drivers,2,Approved
43,144000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,1.0,N,N,Cleaning staff,24,Approved
43,144000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,1.0,N,N,Cleaning staff,24,Approved
43,144000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,1.0,N,N,Cleaning staff,24,Approved
39,202500.0,State servant,Higher education,Married,With parents,0,2.0,N,N,Core staff,3,Approved
39,202500.0,State servant,Higher education,Married,With parents,0,2.0,N,N,Core staff,3,Approved
39,202500.0,State servant,Higher education,Married,With parents,0,2.0,N,N,Core staff,3,Approved
39,202500.0,State servant,Higher education,Married,With parents,0,2.0,N,N,Core staff,3,Approved
57,40500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,1.0,N,N,,-1000,Approved
28,337500.0,State servant,Higher education,Married,With parents,0,2.0,Y,N,Managers,4,Approved
28,337500.0,State servant,Higher education,Married,With parents,0,2.0,Y,N,Managers,4,Approved
28,337500.0,State servant,Higher education,Married,With parents,0,2.0,Y,N,Managers,4,Approved
28,337500.0,State servant,Higher education,Married,With parents,0,2.0,Y,N,Managers,4,Approved
28,337500.0,State servant,Higher education,Married,With parents,0,2.0,Y,N,Managers,4,Approved
40,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,2.0,N,N,Laborers,6,Approved
40,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,2.0,N,N,Laborers,6,Approved
40,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,2.0,N,N,Laborers,6,Approved
40,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,2.0,N,N,Laborers,6,Approved
40,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,2.0,N,N,Laborers,6,Approved
40,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,2.0,N,N,Laborers,6,Approved
40,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,2.0,N,N,Laborers,6,Approved
41,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,N,N,Cleaning staff,13,Approved
41,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,N,N,Cleaning staff,13,Approved
41,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,N,N,Cleaning staff,13,Approved
41,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,N,N,Cleaning staff,13,Approved
41,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,N,N,Cleaning staff,13,Approved
41,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,N,N,Cleaning staff,13,Approved
41,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,N,N,Cleaning staff,13,Approved
41,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,N,N,Cleaning staff,13,Approved
41,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,N,N,Cleaning staff,13,Approved
41,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,N,N,Cleaning staff,13,Approved
41,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,N,N,Cleaning staff,13,Approved
41,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,N,N,Cleaning staff,13,Approved
41,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,N,N,Cleaning staff,13,Approved
41,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,N,N,Cleaning staff,13,Approved
57,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,2.0,N,N,,-1000,Approved
57,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,2.0,N,N,,-1000,Approved
44,193500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,0,1.0,N,N,Laborers,5,Approved
44,193500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,0,1.0,N,N,Laborers,5,Approved
44,193500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,0,1.0,N,N,Laborers,5,Approved
44,193500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,0,1.0,N,N,Laborers,5,Approved
60,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,1.0,N,N,,-1000,Approved
60,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,1.0,N,N,,-1000,Approved
60,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,1.0,N,N,,-1000,Approved
60,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,1.0,N,N,,-1000,Approved
55,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,2.0,Y,N,,-1000,Approved
